date,filename,filename_id,actual_class,predicted_class,reason
2025-01-21,2025-01-21_10_42_14_(18867)_sardine_input.jpeg,(18867)_(2),Bad,Good,
2025-01-21,2025-01-21_10_42_26_(18868)_sardine_input.jpeg,(18868)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_42_26_(18868)_sardine_input.jpeg,(18868)_(2),Bad,Good,
2025-01-21,2025-01-21_10_51_19_(18871)_sardine_input.jpeg,(18871)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_51_19_(18871)_sardine_input.jpeg,(18871)_(2),Bad,Good,
2025-01-21,2025-01-21_10_59_43_(18919)_sardine_input.jpeg,(18919)_(1),Bad,Good,
2025-01-21,2025-01-21_10_59_43_(18919)_sardine_input.jpeg,(18919)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_59_55_(18920)_sardine_input.jpeg,(18920)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_10_59_55_(18920)_sardine_input.jpeg,(18920)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_05_(18921)_sardine_input.jpeg,(18921)_(1),Bad,Good,
2025-01-21,2025-01-21_11_00_05_(18921)_sardine_input.jpeg,(18921)_(2),Bad,Good,
2025-01-21,2025-01-21_11_00_14_(18922)_sardine_input.jpeg,(18922)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_14_(18922)_sardine_input.jpeg,(18922)_(2),Bad,Good,
2025-01-21,2025-01-21_11_00_24_(18923)_sardine_input.jpeg,(18923)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_24_(18923)_sardine_input.jpeg,(18923)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_35_(18924)_sardine_input.jpeg,(18924)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_35_(18924)_sardine_input.jpeg,(18924)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_48_(18925)_sardine_input.jpeg,(18925)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_48_(18925)_sardine_input.jpeg,(18925)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_57_(18926)_sardine_input.jpeg,(18926)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_00_57_(18926)_sardine_input.jpeg,(18926)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_11_01_06_(18927)_sardine_input.jpeg,(18927)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_01_06_(18927)_sardine_input.jpeg,(18927)_(2),Bad,Good,
2025-01-21,2025-01-21_11_01_18_(18928)_sardine_input.jpeg,(18928)_(1),Bad,Good,
2025-01-21,2025-01-21_11_01_18_(18928)_sardine_input.jpeg,(18928)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_11_01_29_(18929)_sardine_input.jpeg,(18929)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_01_29_(18929)_sardine_input.jpeg,(18929)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_11_01_38_(18930)_sardine_input.jpeg,(18930)_(1),Bad,Bad,Softness
2025-01-21,2025-01-21_11_01_38_(18930)_sardine_input.jpeg,(18930)_(2),Bad,Bad,Softness
2025-01-21,2025-01-21_10_13_40_(18754)_sardine_input.jpeg,(18754)_(1),Good,Good,
2025-01-21,2025-01-21_10_13_40_(18754)_sardine_input.jpeg,(18754)_(2),Good,Good,
2025-01-21,2025-01-21_10_13_52_(18755)_sardine_input.jpeg,(18755)_(1),Good,Good,
2025-01-21,2025-01-21_10_13_52_(18755)_sardine_input.jpeg,(18755)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_14_01_(18756)_sardine_input.jpeg,(18756)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_14_01_(18756)_sardine_input.jpeg,(18756)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_14_13_(18757)_sardine_input.jpeg,(18757)_(1),Good,Good,
2025-01-21,2025-01-21_10_14_13_(18757)_sardine_input.jpeg,(18757)_(2),Good,Good,
2025-01-21,2025-01-21_10_14_23_(18758)_sardine_input.jpeg,(18758)_(1),Good,Good,
2025-01-21,2025-01-21_10_14_23_(18758)_sardine_input.jpeg,(18758)_(2),Good,Good,
2025-01-21,2025-01-21_10_14_35_(18759)_sardine_input.jpeg,(18759)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_14_35_(18759)_sardine_input.jpeg,(18759)_(2),Good,Good,
2025-01-21,2025-01-21_10_14_44_(18760)_sardine_input.jpeg,(18760)_(1),Good,Good,
2025-01-21,2025-01-21_10_14_44_(18760)_sardine_input.jpeg,(18760)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_15_14_(18761)_sardine_input.jpeg,(18761)_(1),Good,Good,
2025-01-21,2025-01-21_10_15_14_(18761)_sardine_input.jpeg,(18761)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_15_27_(18762)_sardine_input.jpeg,(18762)_(1),Good,Good,
2025-01-21,2025-01-21_10_15_27_(18762)_sardine_input.jpeg,(18762)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_15_37_(18763)_sardine_input.jpeg,(18763)_(1),Good,Good,
2025-01-21,2025-01-21_10_15_37_(18763)_sardine_input.jpeg,(18763)_(2),Good,Good,
2025-01-21,2025-01-21_10_15_46_(18764)_sardine_input.jpeg,(18764)_(1),Good,Good,
2025-01-21,2025-01-21_10_15_46_(18764)_sardine_input.jpeg,(18764)_(2),Good,Good,
2025-01-21,2025-01-21_10_15_55_(18765)_sardine_input.jpeg,(18765)_(1),Good,Good,
2025-01-21,2025-01-21_10_15_55_(18765)_sardine_input.jpeg,(18765)_(2),Good,Good,
2025-01-21,2025-01-21_10_16_08_(18766)_sardine_input.jpeg,(18766)_(1),Good,Good,
2025-01-21,2025-01-21_10_16_08_(18766)_sardine_input.jpeg,(18766)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_16_18_(18767)_sardine_input.jpeg,(18767)_(1),Good,Good,
2025-01-21,2025-01-21_10_16_18_(18767)_sardine_input.jpeg,(18767)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_16_27_(18768)_sardine_input.jpeg,(18768)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_16_27_(18768)_sardine_input.jpeg,(18768)_(2),Good,Good,
2025-01-21,2025-01-21_10_16_36_(18769)_sardine_input.jpeg,(18769)_(1),Good,Good,
2025-01-21,2025-01-21_10_16_36_(18769)_sardine_input.jpeg,(18769)_(2),Good,Good,
2025-01-21,2025-01-21_10_16_46_(18770)_sardine_input.jpeg,(18770)_(1),Good,Good,
2025-01-21,2025-01-21_10_16_46_(18770)_sardine_input.jpeg,(18770)_(2),Good,Good,
2025-01-21,2025-01-21_10_16_54_(18771)_sardine_input.jpeg,(18771)_(1),Good,Good,
2025-01-21,2025-01-21_10_16_54_(18771)_sardine_input.jpeg,(18771)_(2),Good,Good,
2025-01-21,2025-01-21_10_17_31_(18773)_sardine_input.jpeg,(18773)_(1),Good,Good,
2025-01-21,2025-01-21_10_17_31_(18773)_sardine_input.jpeg,(18773)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_17_41_(18774)_sardine_input.jpeg,(18774)_(1),Good,Good,
2025-01-21,2025-01-21_10_17_41_(18774)_sardine_input.jpeg,(18774)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_17_51_(18775)_sardine_input.jpeg,(18775)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_17_51_(18775)_sardine_input.jpeg,(18775)_(2),Good,Good,
2025-01-21,2025-01-21_10_18_01_(18776)_sardine_input.jpeg,(18776)_(1),Good,Good,
2025-01-21,2025-01-21_10_18_01_(18776)_sardine_input.jpeg,(18776)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_18_12_(18777)_sardine_input.jpeg,(18777)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_18_12_(18777)_sardine_input.jpeg,(18777)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_18_22_(18778)_sardine_input.jpeg,(18778)_(1),Good,Good,
2025-01-21,2025-01-21_10_18_22_(18778)_sardine_input.jpeg,(18778)_(2),Good,Good,
2025-01-21,2025-01-21_10_18_32_(18779)_sardine_input.jpeg,(18779)_(1),Good,Good,
2025-01-21,2025-01-21_10_18_32_(18779)_sardine_input.jpeg,(18779)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_19_23_(18780)_sardine_input.jpeg,(18780)_(1),Good,Good,
2025-01-21,2025-01-21_10_19_23_(18780)_sardine_input.jpeg,(18780)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_19_34_(18781)_sardine_input.jpeg,(18781)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_19_34_(18781)_sardine_input.jpeg,(18781)_(2),Good,Good,
2025-01-21,2025-01-21_10_21_59_(18791)_sardine_input.jpeg,(18791)_(1),Good,Good,
2025-01-21,2025-01-21_10_21_59_(18791)_sardine_input.jpeg,(18791)_(2),Good,Good,
2025-01-21,2025-01-21_10_22_04_(18792)_sardine_input.jpeg,(18792)_(1),Good,Good,
2025-01-21,2025-01-21_10_22_04_(18792)_sardine_input.jpeg,(18792)_(2),Good,Good,
2025-01-21,2025-01-21_10_22_12_(18793)_sardine_input.jpeg,(18793)_(1),Good,Good,
2025-01-21,2025-01-21_10_22_12_(18793)_sardine_input.jpeg,(18793)_(2),Good,Good,
2025-01-21,2025-01-21_10_22_22_(18794)_sardine_input.jpeg,(18794)_(1),Good,Good,
2025-01-21,2025-01-21_10_22_22_(18794)_sardine_input.jpeg,(18794)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_22_30_(18795)_sardine_input.jpeg,(18795)_(1),Good,Good,
2025-01-21,2025-01-21_10_22_30_(18795)_sardine_input.jpeg,(18795)_(2),Good,Good,
2025-01-21,2025-01-21_10_22_38_(18796)_sardine_input.jpeg,(18796)_(1),Good,Good,
2025-01-21,2025-01-21_10_22_38_(18796)_sardine_input.jpeg,(18796)_(2),Good,Good,
2025-01-21,2025-01-21_10_22_49_(18797)_sardine_input.jpeg,(18797)_(1),Good,Good,
2025-01-21,2025-01-21_10_22_49_(18797)_sardine_input.jpeg,(18797)_(2),Good,Good,
2025-01-21,2025-01-21_10_23_01_(18798)_sardine_input.jpeg,(18798)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_23_01_(18798)_sardine_input.jpeg,(18798)_(2),Good,Good,
2025-01-21,2025-01-21_10_23_11_(18799)_sardine_input.jpeg,(18799)_(1),Good,Good,
2025-01-21,2025-01-21_10_23_11_(18799)_sardine_input.jpeg,(18799)_(2),Good,Good,
2025-01-21,2025-01-21_10_23_19_(18800)_sardine_input.jpeg,(18800)_(1),Good,Good,
2025-01-21,2025-01-21_10_23_19_(18800)_sardine_input.jpeg,(18800)_(2),Good,Good,
2025-01-21,2025-01-21_10_23_27_(18801)_sardine_input.jpeg,(18801)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_23_27_(18801)_sardine_input.jpeg,(18801)_(2),Good,Good,
2025-01-21,2025-01-21_10_23_36_(18802)_sardine_input.jpeg,(18802)_(1),Good,Good,
2025-01-21,2025-01-21_10_23_36_(18802)_sardine_input.jpeg,(18802)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_23_46_(18803)_sardine_input.jpeg,(18803)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_23_46_(18803)_sardine_input.jpeg,(18803)_(2),Good,Good,
2025-01-21,2025-01-21_10_23_57_(18804)_sardine_input.jpeg,(18804)_(1),Good,Good,
2025-01-21,2025-01-21_10_23_57_(18804)_sardine_input.jpeg,(18804)_(2),Good,Good,
2025-01-21,2025-01-21_10_24_05_(18805)_sardine_input.jpeg,(18805)_(1),Good,Good,
2025-01-21,2025-01-21_10_24_05_(18805)_sardine_input.jpeg,(18805)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_24_13_(18806)_sardine_input.jpeg,(18806)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_24_13_(18806)_sardine_input.jpeg,(18806)_(2),Good,Good,
2025-01-21,2025-01-21_10_24_25_(18807)_sardine_input.jpeg,(18807)_(1),Good,Good,
2025-01-21,2025-01-21_10_24_25_(18807)_sardine_input.jpeg,(18807)_(2),Good,Good,
2025-01-21,2025-01-21_10_24_33_(18808)_sardine_input.jpeg,(18808)_(1),Good,Good,
2025-01-21,2025-01-21_10_24_33_(18808)_sardine_input.jpeg,(18808)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_25_04_(18809)_sardine_input.jpeg,(18809)_(1),Good,Good,
2025-01-21,2025-01-21_10_25_04_(18809)_sardine_input.jpeg,(18809)_(2),Good,Good,
2025-01-21,2025-01-21_10_25_13_(18810)_sardine_input.jpeg,(18810)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_25_13_(18810)_sardine_input.jpeg,(18810)_(2),Good,Good,
2025-01-21,2025-01-21_10_26_11_(18811)_sardine_input.jpeg,(18811)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_26_11_(18811)_sardine_input.jpeg,(18811)_(2),Good,Good,
2025-01-21,2025-01-21_10_26_21_(18812)_sardine_input.jpeg,(18812)_(1),Good,Good,
2025-01-21,2025-01-21_10_26_21_(18812)_sardine_input.jpeg,(18812)_(2),Good,Good,
2025-01-21,2025-01-21_10_26_59_(18813)_sardine_input.jpeg,(18813)_(1),Good,Good,
2025-01-21,2025-01-21_10_26_59_(18813)_sardine_input.jpeg,(18813)_(2),Good,Good,
2025-01-21,2025-01-21_10_27_13_(18814)_sardine_input.jpeg,(18814)_(1),Good,Good,
2025-01-21,2025-01-21_10_27_13_(18814)_sardine_input.jpeg,(18814)_(2),Good,Good,
2025-01-21,2025-01-21_10_27_24_(18815)_sardine_input.jpeg,(18815)_(1),Good,Good,
2025-01-21,2025-01-21_10_27_24_(18815)_sardine_input.jpeg,(18815)_(2),Good,Good,
2025-01-21,2025-01-21_10_27_32_(18816)_sardine_input.jpeg,(18816)_(1),Good,Good,
2025-01-21,2025-01-21_10_27_32_(18816)_sardine_input.jpeg,(18816)_(2),Good,Good,
2025-01-21,2025-01-21_10_27_41_(18817)_sardine_input.jpeg,(18817)_(1),Good,Good,
2025-01-21,2025-01-21_10_27_41_(18817)_sardine_input.jpeg,(18817)_(2),Good,Good,
2025-01-21,2025-01-21_10_27_54_(18818)_sardine_input.jpeg,(18818)_(1),Good,Good,
2025-01-21,2025-01-21_10_27_54_(18818)_sardine_input.jpeg,(18818)_(2),Good,Good,
2025-01-21,2025-01-21_10_28_03_(18819)_sardine_input.jpeg,(18819)_(1),Good,Good,
2025-01-21,2025-01-21_10_28_03_(18819)_sardine_input.jpeg,(18819)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_28_12_(18820)_sardine_input.jpeg,(18820)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_28_12_(18820)_sardine_input.jpeg,(18820)_(2),Good,Good,
2025-01-21,2025-01-21_10_28_22_(18821)_sardine_input.jpeg,(18821)_(1),Good,Good,
2025-01-21,2025-01-21_10_28_22_(18821)_sardine_input.jpeg,(18821)_(2),Good,Good,
2025-01-21,2025-01-21_10_28_30_(18822)_sardine_input.jpeg,(18822)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_28_30_(18822)_sardine_input.jpeg,(18822)_(2),Good,Good,
2025-01-21,2025-01-21_10_28_38_(18823)_sardine_input.jpeg,(18823)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_28_38_(18823)_sardine_input.jpeg,(18823)_(2),Good,Good,
2025-01-21,2025-01-21_10_28_47_(18824)_sardine_input.jpeg,(18824)_(1),Good,Good,
2025-01-21,2025-01-21_10_28_47_(18824)_sardine_input.jpeg,(18824)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_28_56_(18825)_sardine_input.jpeg,(18825)_(1),Good,Good,
2025-01-21,2025-01-21_10_28_56_(18825)_sardine_input.jpeg,(18825)_(2),Good,Good,
2025-01-21,2025-01-21_10_29_04_(18826)_sardine_input.jpeg,(18826)_(1),Good,Good,
2025-01-21,2025-01-21_10_29_04_(18826)_sardine_input.jpeg,(18826)_(2),Good,Good,
2025-01-21,2025-01-21_10_29_13_(18827)_sardine_input.jpeg,(18827)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_29_13_(18827)_sardine_input.jpeg,(18827)_(2),Good,Good,
2025-01-21,2025-01-21_10_29_24_(18828)_sardine_input.jpeg,(18828)_(1),Good,Good,
2025-01-21,2025-01-21_10_29_24_(18828)_sardine_input.jpeg,(18828)_(2),Good,Good,
2025-01-21,2025-01-21_10_29_33_(18829)_sardine_input.jpeg,(18829)_(1),Good,Good,
2025-01-21,2025-01-21_10_29_33_(18829)_sardine_input.jpeg,(18829)_(2),Good,Good,
2025-01-21,2025-01-21_10_29_49_(18830)_sardine_input.jpeg,(18830)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_29_49_(18830)_sardine_input.jpeg,(18830)_(2),Good,Good,
2025-01-21,2025-01-21_10_30_41_(18834)_sardine_input.jpeg,(18834)_(1),Good,Good,
2025-01-21,2025-01-21_10_30_41_(18834)_sardine_input.jpeg,(18834)_(2),Good,Good,
2025-01-21,2025-01-21_10_30_50_(18835)_sardine_input.jpeg,(18835)_(1),Good,Good,
2025-01-21,2025-01-21_10_30_50_(18835)_sardine_input.jpeg,(18835)_(2),Good,Good,
2025-01-21,2025-01-21_10_30_59_(18836)_sardine_input.jpeg,(18836)_(1),Good,Good,
2025-01-21,2025-01-21_10_30_59_(18836)_sardine_input.jpeg,(18836)_(2),Good,Good,
2025-01-21,2025-01-21_10_31_06_(18837)_sardine_input.jpeg,(18837)_(1),Good,Good,
2025-01-21,2025-01-21_10_31_06_(18837)_sardine_input.jpeg,(18837)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_31_16_(18838)_sardine_input.jpeg,(18838)_(1),Good,Good,
2025-01-21,2025-01-21_10_31_16_(18838)_sardine_input.jpeg,(18838)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_31_23_(18839)_sardine_input.jpeg,(18839)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_31_23_(18839)_sardine_input.jpeg,(18839)_(2),Good,Good,
2025-01-21,2025-01-21_10_33_45_(18840)_sardine_input.jpeg,(18840)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_33_45_(18840)_sardine_input.jpeg,(18840)_(2),Good,Good,
2025-01-21,2025-01-21_10_33_54_(18841)_sardine_input.jpeg,(18841)_(1),Good,Good,
2025-01-21,2025-01-21_10_33_54_(18841)_sardine_input.jpeg,(18841)_(2),Good,Good,
2025-01-21,2025-01-21_10_34_04_(18842)_sardine_input.jpeg,(18842)_(1),Good,Good,
2025-01-21,2025-01-21_10_34_04_(18842)_sardine_input.jpeg,(18842)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_34_14_(18843)_sardine_input.jpeg,(18843)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_34_14_(18843)_sardine_input.jpeg,(18843)_(2),Good,Good,
2025-01-21,2025-01-21_10_34_24_(18844)_sardine_input.jpeg,(18844)_(1),Good,Good,
2025-01-21,2025-01-21_10_34_24_(18844)_sardine_input.jpeg,(18844)_(2),Good,Good,
2025-01-21,2025-01-21_10_34_34_(18845)_sardine_input.jpeg,(18845)_(1),Good,Good,
2025-01-21,2025-01-21_10_34_34_(18845)_sardine_input.jpeg,(18845)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_34_44_(18846)_sardine_input.jpeg,(18846)_(1),Good,Good,
2025-01-21,2025-01-21_10_34_44_(18846)_sardine_input.jpeg,(18846)_(2),Good,Good,
2025-01-21,2025-01-21_10_34_52_(18847)_sardine_input.jpeg,(18847)_(1),Good,Good,
2025-01-21,2025-01-21_10_34_52_(18847)_sardine_input.jpeg,(18847)_(2),Good,Good,
2025-01-21,2025-01-21_10_35_00_(18848)_sardine_input.jpeg,(18848)_(1),Good,Good,
2025-01-21,2025-01-21_10_35_00_(18848)_sardine_input.jpeg,(18848)_(2),Good,Good,
2025-01-21,2025-01-21_10_35_11_(18849)_sardine_input.jpeg,(18849)_(1),Good,Good,
2025-01-21,2025-01-21_10_35_11_(18849)_sardine_input.jpeg,(18849)_(2),Good,Good,
2025-01-21,2025-01-21_10_35_22_(18850)_sardine_input.jpeg,(18850)_(1),Good,Good,
2025-01-21,2025-01-21_10_35_22_(18850)_sardine_input.jpeg,(18850)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_35_32_(18851)_sardine_input.jpeg,(18851)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_35_32_(18851)_sardine_input.jpeg,(18851)_(2),Good,Good,
2025-01-21,2025-01-21_10_35_40_(18852)_sardine_input.jpeg,(18852)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_35_40_(18852)_sardine_input.jpeg,(18852)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_35_52_(18853)_sardine_input.jpeg,(18853)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_35_52_(18853)_sardine_input.jpeg,(18853)_(2),Good,Good,
2025-01-21,2025-01-21_10_51_00_(18869)_sardine_input.jpeg,(18869)_(1),Good,Good,
2025-01-21,2025-01-21_10_51_00_(18869)_sardine_input.jpeg,(18869)_(2),Good,Good,
2025-01-21,2025-01-21_10_51_08_(18870)_sardine_input.jpeg,(18870)_(1),Good,Good,
2025-01-21,2025-01-21_10_51_08_(18870)_sardine_input.jpeg,(18870)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_51_27_(18872)_sardine_input.jpeg,(18872)_(1),Good,Good,
2025-01-21,2025-01-21_10_51_27_(18872)_sardine_input.jpeg,(18872)_(2),Good,Good,
2025-01-21,2025-01-21_10_52_43_(18873)_sardine_input.jpeg,(18873)_(1),Good,Good,
2025-01-21,2025-01-21_10_52_43_(18873)_sardine_input.jpeg,(18873)_(2),Good,Good,
2025-01-21,2025-01-21_10_52_52_(18874)_sardine_input.jpeg,(18874)_(1),Good,Good,
2025-01-21,2025-01-21_10_52_52_(18874)_sardine_input.jpeg,(18874)_(2),Good,Good,
2025-01-21,2025-01-21_10_53_00_(18875)_sardine_input.jpeg,(18875)_(1),Good,Good,
2025-01-21,2025-01-21_10_53_00_(18875)_sardine_input.jpeg,(18875)_(2),Good,Good,
2025-01-21,2025-01-21_10_53_08_(18876)_sardine_input.jpeg,(18876)_(1),Good,Good,
2025-01-21,2025-01-21_10_53_08_(18876)_sardine_input.jpeg,(18876)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_53_18_(18877)_sardine_input.jpeg,(18877)_(1),Good,Good,
2025-01-21,2025-01-21_10_53_18_(18877)_sardine_input.jpeg,(18877)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_53_28_(18878)_sardine_input.jpeg,(18878)_(1),Good,Good,
2025-01-21,2025-01-21_10_53_28_(18878)_sardine_input.jpeg,(18878)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_53_36_(18879)_sardine_input.jpeg,(18879)_(1),Good,Good,
2025-01-21,2025-01-21_10_53_36_(18879)_sardine_input.jpeg,(18879)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_53_46_(18880)_sardine_input.jpeg,(18880)_(1),Good,Good,
2025-01-21,2025-01-21_10_53_46_(18880)_sardine_input.jpeg,(18880)_(2),Good,Good,
2025-01-21,2025-01-21_10_53_54_(18881)_sardine_input.jpeg,(18881)_(1),Good,Good,
2025-01-21,2025-01-21_10_53_54_(18881)_sardine_input.jpeg,(18881)_(2),Good,Good,
2025-01-21,2025-01-21_10_54_12_(18882)_sardine_input.jpeg,(18882)_(1),Good,Good,
2025-01-21,2025-01-21_10_54_12_(18882)_sardine_input.jpeg,(18882)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_54_27_(18883)_sardine_input.jpeg,(18883)_(1),Good,Good,
2025-01-21,2025-01-21_10_54_27_(18883)_sardine_input.jpeg,(18883)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_54_37_(18884)_sardine_input.jpeg,(18884)_(1),Good,Good,
2025-01-21,2025-01-21_10_54_37_(18884)_sardine_input.jpeg,(18884)_(2),Good,Good,
2025-01-21,2025-01-21_10_54_45_(18885)_sardine_input.jpeg,(18885)_(1),Good,Good,
2025-01-21,2025-01-21_10_54_45_(18885)_sardine_input.jpeg,(18885)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_54_56_(18886)_sardine_input.jpeg,(18886)_(1),Good,Good,
2025-01-21,2025-01-21_10_54_56_(18886)_sardine_input.jpeg,(18886)_(2),Good,Good,
2025-01-21,2025-01-21_10_55_04_(18887)_sardine_input.jpeg,(18887)_(1),Good,Good,
2025-01-21,2025-01-21_10_55_04_(18887)_sardine_input.jpeg,(18887)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_55_12_(18888)_sardine_input.jpeg,(18888)_(1),Good,Good,
2025-01-21,2025-01-21_10_55_12_(18888)_sardine_input.jpeg,(18888)_(2),Good,Good,
2025-01-21,2025-01-21_10_55_21_(18889)_sardine_input.jpeg,(18889)_(1),Good,Good,
2025-01-21,2025-01-21_10_55_21_(18889)_sardine_input.jpeg,(18889)_(2),Good,Good,
2025-01-21,2025-01-21_10_55_29_(18890)_sardine_input.jpeg,(18890)_(1),Good,Good,
2025-01-21,2025-01-21_10_55_29_(18890)_sardine_input.jpeg,(18890)_(2),Good,Bad,Softness
2025-01-21,2025-01-21_10_55_37_(18891)_sardine_input.jpeg,(18891)_(1),Good,Good,
2025-01-21,2025-01-21_10_55_37_(18891)_sardine_input.jpeg,(18891)_(2),Good,Good,
2025-01-21,2025-01-21_10_55_46_(18892)_sardine_input.jpeg,(18892)_(1),Good,Good,
2025-01-21,2025-01-21_10_55_46_(18892)_sardine_input.jpeg,(18892)_(2),Good,Good,
2025-01-21,2025-01-21_10_55_53_(18893)_sardine_input.jpeg,(18893)_(1),Good,Good,
2025-01-21,2025-01-21_10_55_53_(18893)_sardine_input.jpeg,(18893)_(2),Good,Good,
2025-01-21,2025-01-21_10_56_01_(18894)_sardine_input.jpeg,(18894)_(1),Good,Good,
2025-01-21,2025-01-21_10_56_01_(18894)_sardine_input.jpeg,(18894)_(2),Good,Good,
2025-01-21,2025-01-21_10_56_12_(18895)_sardine_input.jpeg,(18895)_(1),Good,Good,
2025-01-21,2025-01-21_10_56_12_(18895)_sardine_input.jpeg,(18895)_(2),Good,Good,
2025-01-21,2025-01-21_10_56_25_(18896)_sardine_input.jpeg,(18896)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_56_25_(18896)_sardine_input.jpeg,(18896)_(2),Good,Good,
2025-01-21,2025-01-21_10_56_36_(18897)_sardine_input.jpeg,(18897)_(1),Good,Good,
2025-01-21,2025-01-21_10_56_36_(18897)_sardine_input.jpeg,(18897)_(2),Good,Good,
2025-01-21,2025-01-21_10_56_46_(18898)_sardine_input.jpeg,(18898)_(1),Good,Bad,Softness
2025-01-21,2025-01-21_10_56_46_(18898)_sardine_input.jpeg,(18898)_(2),Good,Good,
2025-01-21,2025-01-21_10_56_55_(18899)_sardine_input.jpeg,(18899)_(1),Good,Good,
2025-01-21,2025-01-21_10_56_55_(18899)_sardine_input.jpeg,(18899)_(2),Good,Good,
2025-01-21,2025-01-21_10_57_03_(18900)_sardine_input.jpeg,(18900)_(1),Good,Good,
2025-01-21,2025-01-21_10_57_03_(18900)_sardine_input.jpeg,(18900)_(2),Good,Good,
2025-01-21,2025-01-21_10_57_10_(18901)_sardine_input.jpeg,(18901)_(1),Good,Good,
2025-01-21,2025-01-21_10_57_10_(18901)_sardine_input.jpeg,(18901)_(2),Good,Bad,Softness
