,filename,filename_id,actual_class,predicted_class,reason
583,2024-12-03_10_19_03_(17700)_sardine_input.jpeg,2024-12-03_10_19_03_(17700)_sardine_input_(2).jpeg,Bad,Bad,Softness
584,2024-12-03_10_17_08_(17691)_sardine_input.jpeg,2024-12-03_10_17_08_(17691)_sardine_input_(1).jpeg,Bad,Good,
585,2024-12-03_10_17_08_(17691)_sardine_input.jpeg,2024-12-03_10_17_08_(17691)_sardine_input_(2).jpeg,Bad,Bad,Softness
586,2024-12-03_10_20_50_(17708)_sardine_input.jpeg,2024-12-03_10_20_50_(17708)_sardine_input_(1).jpeg,Bad,Bad,Softness
587,2024-12-03_10_20_50_(17708)_sardine_input.jpeg,2024-12-03_10_20_50_(17708)_sardine_input_(2).jpeg,Bad,Bad,Softness
588,2024-12-03_10_20_26_(17706)_sardine_input.jpeg,2024-12-03_10_20_26_(17706)_sardine_input_(1).jpeg,Bad,Bad,Softness
589,2024-12-03_10_20_26_(17706)_sardine_input.jpeg,2024-12-03_10_20_26_(17706)_sardine_input_(2).jpeg,Bad,Bad,Softness
590,2024-12-03_10_19_55_(17704)_sardine_input.jpeg,2024-12-03_10_19_55_(17704)_sardine_input_(1).jpeg,Bad,Bad,Softness
591,2024-12-03_10_19_55_(17704)_sardine_input.jpeg,2024-12-03_10_19_55_(17704)_sardine_input_(2).jpeg,Bad,Bad,Softness
592,2024-12-03_10_15_20_(17682)_sardine_input.jpeg,2024-12-03_10_15_20_(17682)_sardine_input_(1).jpeg,Bad,Bad,Softness
593,2024-12-03_10_15_20_(17682)_sardine_input.jpeg,2024-12-03_10_15_20_(17682)_sardine_input_(2).jpeg,Bad,Good,
594,2024-12-19_09_57_45_(17962)_sardine_input.jpeg,2024-12-19_09_57_45_(17962)_sardine_input_(1).jpeg,Good,Good,
595,2024-12-19_09_57_45_(17962)_sardine_input.jpeg,2024-12-19_09_57_45_(17962)_sardine_input_(2).jpeg,Good,Good,
596,2024-12-19_09_59_18_(17972)_sardine_input.jpeg,2024-12-19_09_59_18_(17972)_sardine_input_(1).jpeg,Good,Good,
597,2024-12-19_09_59_18_(17972)_sardine_input.jpeg,2024-12-19_09_59_18_(17972)_sardine_input_(2).jpeg,Good,Good,
598,2024-12-19_10_05_49_(18001)_sardine_input.jpeg,2024-12-19_10_05_49_(18001)_sardine_input_(1).jpeg,Good,Good,
599,2024-12-19_10_05_49_(18001)_sardine_input.jpeg,2024-12-19_10_05_49_(18001)_sardine_input_(2).jpeg,Good,Good,
600,2024-12-19_10_03_58_(17991)_sardine_input.jpeg,2024-12-19_10_03_58_(17991)_sardine_input_(1).jpeg,Good,Good,
601,2024-12-19_10_03_58_(17991)_sardine_input.jpeg,2024-12-19_10_03_58_(17991)_sardine_input_(2).jpeg,Good,Good,
602,2024-12-19_10_03_07_(17985)_sardine_input.jpeg,2024-12-19_10_03_07_(17985)_sardine_input_(1).jpeg,Good,Bad,Softness
603,2024-12-19_10_03_07_(17985)_sardine_input.jpeg,2024-12-19_10_03_07_(17985)_sardine_input_(2).jpeg,Good,Good,
604,2024-12-19_09_57_21_(17959)_sardine_input.jpeg,2024-12-19_09_57_21_(17959)_sardine_input_(1).jpeg,Good,Good,
605,2024-12-19_09_57_21_(17959)_sardine_input.jpeg,2024-12-19_09_57_21_(17959)_sardine_input_(2).jpeg,Good,Good,
606,2024-12-19_09_55_19_(17957)_sardine_input.jpeg,2024-12-19_09_55_19_(17957)_sardine_input_(1).jpeg,Good,Good,
607,2024-12-19_09_55_19_(17957)_sardine_input.jpeg,2024-12-19_09_55_19_(17957)_sardine_input_(2).jpeg,Good,Good,
608,2024-12-19_10_02_56_(17984)_sardine_input.jpeg,2024-12-19_10_02_56_(17984)_sardine_input_(1).jpeg,Good,Good,
609,2024-12-19_10_02_56_(17984)_sardine_input.jpeg,2024-12-19_10_02_56_(17984)_sardine_input_(2).jpeg,Good,Good,
610,2024-12-19_10_00_54_(17979)_sardine_input.jpeg,2024-12-19_10_00_54_(17979)_sardine_input_(1).jpeg,Good,Good,
611,2024-12-19_10_00_54_(17979)_sardine_input.jpeg,2024-12-19_10_00_54_(17979)_sardine_input_(2).jpeg,Good,Good,
612,2024-12-19_10_05_10_(17998)_sardine_input.jpeg,2024-12-19_10_05_10_(17998)_sardine_input_(1).jpeg,Good,Good,
613,2024-12-19_10_05_10_(17998)_sardine_input.jpeg,2024-12-19_10_05_10_(17998)_sardine_input_(2).jpeg,Good,Good,
614,2024-12-19_10_00_17_(17975)_sardine_input.jpeg,2024-12-19_10_00_17_(17975)_sardine_input_(1).jpeg,Good,Good,
615,2024-12-19_10_00_17_(17975)_sardine_input.jpeg,2024-12-19_10_00_17_(17975)_sardine_input_(2).jpeg,Good,Good,
616,2024-12-19_09_57_35_(17961)_sardine_input.jpeg,2024-12-19_09_57_35_(17961)_sardine_input_(1).jpeg,Good,Good,
617,2024-12-19_09_57_35_(17961)_sardine_input.jpeg,2024-12-19_09_57_35_(17961)_sardine_input_(2).jpeg,Good,Good,
618,2024-12-19_10_01_35_(17983)_sardine_input.jpeg,2024-12-19_10_01_35_(17983)_sardine_input_(1).jpeg,Good,Good,
619,2024-12-19_10_01_35_(17983)_sardine_input.jpeg,2024-12-19_10_01_35_(17983)_sardine_input_(2).jpeg,Good,Good,
620,2024-12-19_10_06_26_(18005)_sardine_input.jpeg,2024-12-19_10_06_26_(18005)_sardine_input_(1).jpeg,Good,Good,
621,2024-12-19_10_06_26_(18005)_sardine_input.jpeg,2024-12-19_10_06_26_(18005)_sardine_input_(2).jpeg,Good,Good,
622,2024-12-19_10_01_14_(17981)_sardine_input.jpeg,2024-12-19_10_01_14_(17981)_sardine_input_(1).jpeg,Good,Bad,Softness
623,2024-12-19_10_01_14_(17981)_sardine_input.jpeg,2024-12-19_10_01_14_(17981)_sardine_input_(2).jpeg,Good,Bad,Softness
624,2024-12-19_09_55_04_(17955)_sardine_input.jpeg,2024-12-19_09_55_04_(17955)_sardine_input_(1).jpeg,Good,Good,
625,2024-12-19_09_55_04_(17955)_sardine_input.jpeg,2024-12-19_09_55_04_(17955)_sardine_input_(2).jpeg,Good,Good,
626,2024-12-19_10_05_57_(18002)_sardine_input.jpeg,2024-12-19_10_05_57_(18002)_sardine_input_(1).jpeg,Good,Good,
627,2024-12-19_10_05_57_(18002)_sardine_input.jpeg,2024-12-19_10_05_57_(18002)_sardine_input_(2).jpeg,Good,Good,
628,2024-12-19_10_01_04_(17980)_sardine_input.jpeg,2024-12-19_10_01_04_(17980)_sardine_input_(1).jpeg,Good,Good,
629,2024-12-19_10_01_04_(17980)_sardine_input.jpeg,2024-12-19_10_01_04_(17980)_sardine_input_(2).jpeg,Good,Good,
630,2024-12-19_09_58_51_(17969)_sardine_input.jpeg,2024-12-19_09_58_51_(17969)_sardine_input_(1).jpeg,Good,Good,
631,2024-12-19_09_58_51_(17969)_sardine_input.jpeg,2024-12-19_09_58_51_(17969)_sardine_input_(2).jpeg,Good,Good,
632,2024-12-19_10_04_49_(17996)_sardine_input.jpeg,2024-12-19_10_04_49_(17996)_sardine_input_(1).jpeg,Good,Bad,Softness
633,2024-12-19_10_04_49_(17996)_sardine_input.jpeg,2024-12-19_10_04_49_(17996)_sardine_input_(2).jpeg,Good,Good,
634,2024-12-19_10_04_06_(17992)_sardine_input.jpeg,2024-12-19_10_04_06_(17992)_sardine_input_(1).jpeg,Good,Good,
635,2024-12-19_10_04_06_(17992)_sardine_input.jpeg,2024-12-19_10_04_06_(17992)_sardine_input_(2).jpeg,Good,Bad,Softness
636,2024-12-19_09_58_05_(17964)_sardine_input.jpeg,2024-12-19_09_58_05_(17964)_sardine_input_(1).jpeg,Good,Bad,Softness
637,2024-12-19_09_58_05_(17964)_sardine_input.jpeg,2024-12-19_09_58_05_(17964)_sardine_input_(2).jpeg,Good,Good,
638,2024-12-19_10_05_32_(17999)_sardine_input.jpeg,2024-12-19_10_05_32_(17999)_sardine_input_(1).jpeg,Good,Good,
639,2024-12-19_10_05_32_(17999)_sardine_input.jpeg,2024-12-19_10_05_32_(17999)_sardine_input_(2).jpeg,Good,Good,
640,2024-12-19_10_05_32_(17999)_sardine_input.jpeg,2024-12-19_10_05_32_(17999)_sardine_input_(3).jpeg,Good,Good,
641,2024-12-19_10_05_40_(18000)_sardine_input.jpeg,2024-12-19_10_05_40_(18000)_sardine_input_(1).jpeg,Good,Good,
642,2024-12-19_10_05_40_(18000)_sardine_input.jpeg,2024-12-19_10_05_40_(18000)_sardine_input_(2).jpeg,Good,Good,
643,2024-12-19_10_06_43_(18007)_sardine_input.jpeg,2024-12-19_10_06_43_(18007)_sardine_input_(1).jpeg,Good,Good,
644,2024-12-19_10_06_43_(18007)_sardine_input.jpeg,2024-12-19_10_06_43_(18007)_sardine_input_(2).jpeg,Good,Good,
645,2024-12-19_10_06_08_(18003)_sardine_input.jpeg,2024-12-19_10_06_08_(18003)_sardine_input_(1).jpeg,Good,Good,
646,2024-12-19_10_06_08_(18003)_sardine_input.jpeg,2024-12-19_10_06_08_(18003)_sardine_input_(2).jpeg,Good,Good,
647,2024-12-19_10_03_25_(17987)_sardine_input.jpeg,2024-12-19_10_03_25_(17987)_sardine_input_(1).jpeg,Good,Good,
648,2024-12-19_10_03_25_(17987)_sardine_input.jpeg,2024-12-19_10_03_25_(17987)_sardine_input_(2).jpeg,Good,Bad,Softness
649,2024-12-19_09_54_44_(17953)_sardine_input.jpeg,2024-12-19_09_54_44_(17953)_sardine_input_(1).jpeg,Good,Good,
650,2024-12-19_09_54_44_(17953)_sardine_input.jpeg,2024-12-19_09_54_44_(17953)_sardine_input_(2).jpeg,Good,Good,
651,2024-12-19_09_58_43_(17968)_sardine_input.jpeg,2024-12-19_09_58_43_(17968)_sardine_input_(1).jpeg,Good,Good,
652,2024-12-19_09_58_43_(17968)_sardine_input.jpeg,2024-12-19_09_58_43_(17968)_sardine_input_(2).jpeg,Good,Good,
653,2024-12-19_10_00_07_(17974)_sardine_input.jpeg,2024-12-19_10_00_07_(17974)_sardine_input_(1).jpeg,Good,Good,
654,2024-12-19_10_00_07_(17974)_sardine_input.jpeg,2024-12-19_10_00_07_(17974)_sardine_input_(2).jpeg,Good,Good,
655,2024-12-19_09_55_34_(17958)_sardine_input.jpeg,2024-12-19_09_55_34_(17958)_sardine_input_(1).jpeg,Good,Good,
656,2024-12-19_09_55_34_(17958)_sardine_input.jpeg,2024-12-19_09_55_34_(17958)_sardine_input_(2).jpeg,Good,Good,
657,2024-12-19_10_06_17_(18004)_sardine_input.jpeg,2024-12-19_10_06_17_(18004)_sardine_input_(1).jpeg,Good,Good,
658,2024-12-19_10_06_17_(18004)_sardine_input.jpeg,2024-12-19_10_06_17_(18004)_sardine_input_(2).jpeg,Good,Good,
659,2024-12-19_10_00_25_(17976)_sardine_input.jpeg,2024-12-19_10_00_25_(17976)_sardine_input_(1).jpeg,Good,Bad,Damaged
660,2024-12-19_10_00_25_(17976)_sardine_input.jpeg,2024-12-19_10_00_25_(17976)_sardine_input_(2).jpeg,Good,Good,
661,2024-12-19_09_59_58_(17973)_sardine_input.jpeg,2024-12-19_09_59_58_(17973)_sardine_input_(1).jpeg,Good,Good,
662,2024-12-19_09_59_58_(17973)_sardine_input.jpeg,2024-12-19_09_59_58_(17973)_sardine_input_(2).jpeg,Good,Good,
663,2024-12-19_10_00_35_(17977)_sardine_input.jpeg,2024-12-19_10_00_35_(17977)_sardine_input_(1).jpeg,Good,Good,
664,2024-12-19_10_00_35_(17977)_sardine_input.jpeg,2024-12-19_10_00_35_(17977)_sardine_input_(2).jpeg,Good,Good,
665,2024-12-19_10_00_44_(17978)_sardine_input.jpeg,2024-12-19_10_00_44_(17978)_sardine_input_(1).jpeg,Good,Good,
666,2024-12-19_10_00_44_(17978)_sardine_input.jpeg,2024-12-19_10_00_44_(17978)_sardine_input_(2).jpeg,Good,Good,
667,2024-12-19_09_59_09_(17971)_sardine_input.jpeg,2024-12-19_09_59_09_(17971)_sardine_input_(1).jpeg,Good,Good,
668,2024-12-19_09_59_09_(17971)_sardine_input.jpeg,2024-12-19_09_59_09_(17971)_sardine_input_(2).jpeg,Good,Good,
669,2024-12-19_09_55_11_(17956)_sardine_input.jpeg,2024-12-19_09_55_11_(17956)_sardine_input_(1).jpeg,Good,Good,
670,2024-12-19_09_55_11_(17956)_sardine_input.jpeg,2024-12-19_09_55_11_(17956)_sardine_input_(2).jpeg,Good,Good,
671,2024-12-19_09_58_14_(17965)_sardine_input.jpeg,2024-12-19_09_58_14_(17965)_sardine_input_(1).jpeg,Good,Good,
672,2024-12-19_09_58_14_(17965)_sardine_input.jpeg,2024-12-19_09_58_14_(17965)_sardine_input_(2).jpeg,Good,Bad,Softness
673,2024-12-19_09_59_00_(17970)_sardine_input.jpeg,2024-12-19_09_59_00_(17970)_sardine_input_(1).jpeg,Good,Good,
674,2024-12-19_09_59_00_(17970)_sardine_input.jpeg,2024-12-19_09_59_00_(17970)_sardine_input_(2).jpeg,Good,Bad,Softness
675,2024-12-19_10_04_16_(17993)_sardine_input.jpeg,2024-12-19_10_04_16_(17993)_sardine_input_(1).jpeg,Good,Good,
676,2024-12-19_10_04_16_(17993)_sardine_input.jpeg,2024-12-19_10_04_16_(17993)_sardine_input_(2).jpeg,Good,Good,
677,2024-12-19_10_03_41_(17989)_sardine_input.jpeg,2024-12-19_10_03_41_(17989)_sardine_input_(1).jpeg,Good,Good,
678,2024-12-19_10_03_41_(17989)_sardine_input.jpeg,2024-12-19_10_03_41_(17989)_sardine_input_(2).jpeg,Good,Good,
679,2024-12-19_10_04_40_(17995)_sardine_input.jpeg,2024-12-19_10_04_40_(17995)_sardine_input_(1).jpeg,Good,Good,
680,2024-12-19_10_04_40_(17995)_sardine_input.jpeg,2024-12-19_10_04_40_(17995)_sardine_input_(2).jpeg,Good,Good,
681,2024-12-19_09_54_53_(17954)_sardine_input.jpeg,2024-12-19_09_54_53_(17954)_sardine_input_(1).jpeg,Good,Good,
682,2024-12-19_09_54_53_(17954)_sardine_input.jpeg,2024-12-19_09_54_53_(17954)_sardine_input_(2).jpeg,Good,Good,
683,2024-12-19_10_03_33_(17988)_sardine_input.jpeg,2024-12-19_10_03_33_(17988)_sardine_input_(1).jpeg,Good,Good,
684,2024-12-19_10_03_33_(17988)_sardine_input.jpeg,2024-12-19_10_03_33_(17988)_sardine_input_(2).jpeg,Good,Good,
685,2024-12-19_09_57_28_(17960)_sardine_input.jpeg,2024-12-19_09_57_28_(17960)_sardine_input_(1).jpeg,Good,Good,
686,2024-12-19_09_57_28_(17960)_sardine_input.jpeg,2024-12-19_09_57_28_(17960)_sardine_input_(2).jpeg,Good,Good,
687,2024-12-19_10_01_25_(17982)_sardine_input.jpeg,2024-12-19_10_01_25_(17982)_sardine_input_(1).jpeg,Good,Good,
688,2024-12-19_10_01_25_(17982)_sardine_input.jpeg,2024-12-19_10_01_25_(17982)_sardine_input_(2).jpeg,Good,Good,
689,2024-12-19_09_58_23_(17966)_sardine_input.jpeg,2024-12-19_09_58_23_(17966)_sardine_input_(1).jpeg,Good,Good,
690,2024-12-19_09_58_23_(17966)_sardine_input.jpeg,2024-12-19_09_58_23_(17966)_sardine_input_(2).jpeg,Good,Good,
691,2024-12-19_09_57_53_(17963)_sardine_input.jpeg,2024-12-19_09_57_53_(17963)_sardine_input_(1).jpeg,Good,Good,
692,2024-12-19_09_57_53_(17963)_sardine_input.jpeg,2024-12-19_09_57_53_(17963)_sardine_input_(2).jpeg,Good,Good,
693,2024-12-19_10_03_49_(17990)_sardine_input.jpeg,2024-12-19_10_03_49_(17990)_sardine_input_(1).jpeg,Good,Good,
694,2024-12-19_10_03_49_(17990)_sardine_input.jpeg,2024-12-19_10_03_49_(17990)_sardine_input_(2).jpeg,Good,Good,
695,2024-12-19_10_04_29_(17994)_sardine_input.jpeg,2024-12-19_10_04_29_(17994)_sardine_input_(1).jpeg,Good,Bad,Softness
696,2024-12-19_10_04_29_(17994)_sardine_input.jpeg,2024-12-19_10_04_29_(17994)_sardine_input_(2).jpeg,Good,Good,
697,2024-12-19_10_03_16_(17986)_sardine_input.jpeg,2024-12-19_10_03_16_(17986)_sardine_input_(1).jpeg,Good,Good,
698,2024-12-19_10_03_16_(17986)_sardine_input.jpeg,2024-12-19_10_03_16_(17986)_sardine_input_(2).jpeg,Good,Good,
699,2024-12-19_09_58_33_(17967)_sardine_input.jpeg,2024-12-19_09_58_33_(17967)_sardine_input_(1).jpeg,Good,Good,
700,2024-12-19_09_58_33_(17967)_sardine_input.jpeg,2024-12-19_09_58_33_(17967)_sardine_input_(2).jpeg,Good,Bad,Softness
701,2024-12-19_10_06_35_(18006)_sardine_input.jpeg,2024-12-19_10_06_35_(18006)_sardine_input_(1).jpeg,Good,Good,
702,2024-12-19_10_06_35_(18006)_sardine_input.jpeg,2024-12-19_10_06_35_(18006)_sardine_input_(2).jpeg,Good,Good,
703,2024-12-19_10_06_53_(18008)_sardine_input.jpeg,2024-12-19_10_06_53_(18008)_sardine_input_(1).jpeg,Bad,Bad,Damaged
704,2024-12-19_10_06_53_(18008)_sardine_input.jpeg,2024-12-19_10_06_53_(18008)_sardine_input_(2).jpeg,Bad,Good,
705,2024-12-19_10_07_04_(18009)_sardine_input.jpeg,2024-12-19_10_07_04_(18009)_sardine_input_(1).jpeg,Bad,Good,
706,2024-12-19_10_07_04_(18009)_sardine_input.jpeg,2024-12-19_10_07_04_(18009)_sardine_input_(2).jpeg,Bad,Good,
707,2024-12-19_10_04_59_(17997)_sardine_input.jpeg,2024-12-19_10_04_59_(17997)_sardine_input_(1).jpeg,Bad,Good,
708,2024-12-19_10_04_59_(17997)_sardine_input.jpeg,2024-12-19_10_04_59_(17997)_sardine_input_(2).jpeg,Bad,Bad,Softness
709,2024-12-17_10_34_45_(17915)_sardine_input.jpeg,2024-12-17_10_34_45_(17915)_sardine_input_(1).jpeg,Bad,Bad,Softness
710,2024-12-17_10_34_45_(17915)_sardine_input.jpeg,2024-12-17_10_34_45_(17915)_sardine_input_(2).jpeg,Bad,Bad,Softness
711,2024-12-17_10_32_00_(17907)_sardine_input.jpeg,2024-12-17_10_32_00_(17907)_sardine_input_(1).jpeg,Bad,Good,
712,2024-12-17_10_32_00_(17907)_sardine_input.jpeg,2024-12-17_10_32_00_(17907)_sardine_input_(2).jpeg,Bad,Bad,Softness
713,2024-12-17_10_36_02_(17918)_sardine_input.jpeg,2024-12-17_10_36_02_(17918)_sardine_input_(1).jpeg,Bad,Bad,Softness
714,2024-12-17_10_36_02_(17918)_sardine_input.jpeg,2024-12-17_10_36_02_(17918)_sardine_input_(2).jpeg,Bad,Good,
715,2024-12-17_10_25_18_(17890)_sardine_input.jpeg,2024-12-17_10_25_18_(17890)_sardine_input_(1).jpeg,Bad,Good,
716,2024-12-17_10_25_18_(17890)_sardine_input.jpeg,2024-12-17_10_25_18_(17890)_sardine_input_(2).jpeg,Bad,Good,
717,2024-12-17_10_26_06_(17891)_sardine_input.jpeg,2024-12-17_10_26_06_(17891)_sardine_input_(1).jpeg,Bad,Good,
718,2024-12-17_10_26_06_(17891)_sardine_input.jpeg,2024-12-17_10_26_06_(17891)_sardine_input_(2).jpeg,Bad,Bad,Softness
719,2024-12-17_10_30_40_(17902)_sardine_input.jpeg,2024-12-17_10_30_40_(17902)_sardine_input_(1).jpeg,Bad,Bad,Softness
720,2024-12-17_10_30_40_(17902)_sardine_input.jpeg,2024-12-17_10_30_40_(17902)_sardine_input_(2).jpeg,Bad,Good,
721,2024-12-17_10_31_46_(17906)_sardine_input.jpeg,2024-12-17_10_31_46_(17906)_sardine_input_(1).jpeg,Bad,Good,
722,2024-12-17_10_31_46_(17906)_sardine_input.jpeg,2024-12-17_10_31_46_(17906)_sardine_input_(2).jpeg,Bad,Bad,Softness
723,2024-12-17_10_32_45_(17910)_sardine_input.jpeg,2024-12-17_10_32_45_(17910)_sardine_input_(1).jpeg,Bad,Good,
724,2024-12-17_10_32_45_(17910)_sardine_input.jpeg,2024-12-17_10_32_45_(17910)_sardine_input_(2).jpeg,Bad,Bad,Softness
725,2024-12-17_10_33_14_(17911)_sardine_input.jpeg,2024-12-17_10_33_14_(17911)_sardine_input_(1).jpeg,Bad,Bad,Softness
726,2024-12-17_10_33_14_(17911)_sardine_input.jpeg,2024-12-17_10_33_14_(17911)_sardine_input_(2).jpeg,Bad,Good,
727,2024-12-17_10_31_28_(17905)_sardine_input.jpeg,2024-12-17_10_31_28_(17905)_sardine_input_(1).jpeg,Bad,Bad,Softness
728,2024-12-17_10_31_28_(17905)_sardine_input.jpeg,2024-12-17_10_31_28_(17905)_sardine_input_(2).jpeg,Bad,Good,
729,2024-12-17_10_29_28_(17897)_sardine_input.jpeg,2024-12-17_10_29_28_(17897)_sardine_input_(1).jpeg,Bad,Good,
730,2024-12-17_10_29_28_(17897)_sardine_input.jpeg,2024-12-17_10_29_28_(17897)_sardine_input_(2).jpeg,Bad,Good,
731,2024-12-17_10_33_45_(17912)_sardine_input.jpeg,2024-12-17_10_33_45_(17912)_sardine_input_(1).jpeg,Bad,Good,
732,2024-12-17_10_33_45_(17912)_sardine_input.jpeg,2024-12-17_10_33_45_(17912)_sardine_input_(2).jpeg,Bad,Bad,Softness
733,2024-12-17_10_30_51_(17903)_sardine_input.jpeg,2024-12-17_10_30_51_(17903)_sardine_input_(1).jpeg,Bad,Good,
734,2024-12-17_10_30_51_(17903)_sardine_input.jpeg,2024-12-17_10_30_51_(17903)_sardine_input_(2).jpeg,Bad,Bad,Softness
735,2024-12-17_10_29_44_(17899)_sardine_input.jpeg,2024-12-17_10_29_44_(17899)_sardine_input_(1).jpeg,Bad,Bad,Softness
736,2024-12-17_10_29_44_(17899)_sardine_input.jpeg,2024-12-17_10_29_44_(17899)_sardine_input_(2).jpeg,Bad,Good,
737,2024-12-17_10_35_17_(17916)_sardine_input.jpeg,2024-12-17_10_35_17_(17916)_sardine_input_(1).jpeg,Bad,Bad,Softness
738,2024-12-17_10_35_17_(17916)_sardine_input.jpeg,2024-12-17_10_35_17_(17916)_sardine_input_(2).jpeg,Bad,Good,
739,2024-12-17_10_31_14_(17904)_sardine_input.jpeg,2024-12-17_10_31_14_(17904)_sardine_input_(1).jpeg,Bad,Good,
740,2024-12-17_10_31_14_(17904)_sardine_input.jpeg,2024-12-17_10_31_14_(17904)_sardine_input_(2).jpeg,Bad,Bad,Softness
741,2024-12-17_10_29_36_(17898)_sardine_input.jpeg,2024-12-17_10_29_36_(17898)_sardine_input_(1).jpeg,Bad,Bad,Softness
742,2024-12-17_10_29_36_(17898)_sardine_input.jpeg,2024-12-17_10_29_36_(17898)_sardine_input_(2).jpeg,Bad,Bad,Softness
743,2024-12-17_10_22_17_(17881)_sardine_input.jpeg,2024-12-17_10_22_17_(17881)_sardine_input_(1).jpeg,Good,Bad,Softness
744,2024-12-17_10_22_17_(17881)_sardine_input.jpeg,2024-12-17_10_22_17_(17881)_sardine_input_(2).jpeg,Good,Bad,Softness
745,2024-12-17_10_27_31_(17893)_sardine_input.jpeg,2024-12-17_10_27_31_(17893)_sardine_input_(1).jpeg,Good,Bad,Softness
746,2024-12-17_10_27_31_(17893)_sardine_input.jpeg,2024-12-17_10_27_31_(17893)_sardine_input_(2).jpeg,Good,Good,
747,2024-12-17_10_26_23_(17892)_sardine_input.jpeg,2024-12-17_10_26_23_(17892)_sardine_input_(1).jpeg,Good,Bad,Softness
748,2024-12-17_10_26_23_(17892)_sardine_input.jpeg,2024-12-17_10_26_23_(17892)_sardine_input_(2).jpeg,Good,Good,
749,2024-12-17_10_21_28_(17878)_sardine_input.jpeg,2024-12-17_10_21_28_(17878)_sardine_input_(1).jpeg,Good,Good,
750,2024-12-17_10_21_28_(17878)_sardine_input.jpeg,2024-12-17_10_21_28_(17878)_sardine_input_(2).jpeg,Good,Good,
751,2024-12-17_10_28_00_(17896)_sardine_input.jpeg,2024-12-17_10_28_00_(17896)_sardine_input_(1).jpeg,Good,Good,
752,2024-12-17_10_28_00_(17896)_sardine_input.jpeg,2024-12-17_10_28_00_(17896)_sardine_input_(2).jpeg,Good,Good,
753,2024-12-17_10_34_22_(17914)_sardine_input.jpeg,2024-12-17_10_34_22_(17914)_sardine_input_(1).jpeg,Good,Good,
754,2024-12-17_10_34_22_(17914)_sardine_input.jpeg,2024-12-17_10_34_22_(17914)_sardine_input_(2).jpeg,Good,Good,
755,2024-12-17_10_36_27_(17920)_sardine_input.jpeg,2024-12-17_10_36_27_(17920)_sardine_input_(1).jpeg,Good,Good,
756,2024-12-17_10_36_27_(17920)_sardine_input.jpeg,2024-12-17_10_36_27_(17920)_sardine_input_(2).jpeg,Good,Good,
757,2024-12-17_10_23_55_(17886)_sardine_input.jpeg,2024-12-17_10_23_55_(17886)_sardine_input_(1).jpeg,Good,Bad,Softness
758,2024-12-17_10_23_55_(17886)_sardine_input.jpeg,2024-12-17_10_23_55_(17886)_sardine_input_(2).jpeg,Good,Good,
759,2024-12-17_10_32_30_(17909)_sardine_input.jpeg,2024-12-17_10_32_30_(17909)_sardine_input_(1).jpeg,Good,Good,
760,2024-12-17_10_32_30_(17909)_sardine_input.jpeg,2024-12-17_10_32_30_(17909)_sardine_input_(2).jpeg,Good,Good,
761,2024-12-17_10_27_50_(17895)_sardine_input.jpeg,2024-12-17_10_27_50_(17895)_sardine_input_(1).jpeg,Good,Bad,Softness
762,2024-12-17_10_27_50_(17895)_sardine_input.jpeg,2024-12-17_10_27_50_(17895)_sardine_input_(2).jpeg,Good,Good,
763,2024-12-17_10_23_44_(17885)_sardine_input.jpeg,2024-12-17_10_23_44_(17885)_sardine_input_(1).jpeg,Good,Good,
764,2024-12-17_10_23_44_(17885)_sardine_input.jpeg,2024-12-17_10_23_44_(17885)_sardine_input_(2).jpeg,Good,Good,
765,2024-12-17_10_24_50_(17889)_sardine_input.jpeg,2024-12-17_10_24_50_(17889)_sardine_input_(1).jpeg,Good,Good,
766,2024-12-17_10_24_50_(17889)_sardine_input.jpeg,2024-12-17_10_24_50_(17889)_sardine_input_(2).jpeg,Good,Bad,Softness
767,2024-12-17_10_32_19_(17908)_sardine_input.jpeg,2024-12-17_10_32_19_(17908)_sardine_input_(1).jpeg,Good,Good,
768,2024-12-17_10_32_19_(17908)_sardine_input.jpeg,2024-12-17_10_32_19_(17908)_sardine_input_(2).jpeg,Good,Good,
769,2024-12-17_10_35_31_(17917)_sardine_input.jpeg,2024-12-17_10_35_31_(17917)_sardine_input_(1).jpeg,Good,Good,
770,2024-12-17_10_35_31_(17917)_sardine_input.jpeg,2024-12-17_10_35_31_(17917)_sardine_input_(2).jpeg,Good,Bad,Softness
771,2024-12-17_10_22_32_(17882)_sardine_input.jpeg,2024-12-17_10_22_32_(17882)_sardine_input_(1).jpeg,Good,Good,
772,2024-12-17_10_22_32_(17882)_sardine_input.jpeg,2024-12-17_10_22_32_(17882)_sardine_input_(2).jpeg,Good,Good,
773,2024-12-17_10_24_33_(17888)_sardine_input.jpeg,2024-12-17_10_24_33_(17888)_sardine_input_(1).jpeg,Good,Good,
774,2024-12-17_10_24_33_(17888)_sardine_input.jpeg,2024-12-17_10_24_33_(17888)_sardine_input_(2).jpeg,Good,Bad,Softness
775,2024-12-17_10_23_00_(17883)_sardine_input.jpeg,2024-12-17_10_23_00_(17883)_sardine_input_(1).jpeg,Good,Bad,Softness
776,2024-12-17_10_23_00_(17883)_sardine_input.jpeg,2024-12-17_10_23_00_(17883)_sardine_input_(2).jpeg,Good,Good,
777,2024-12-17_10_22_04_(17880)_sardine_input.jpeg,2024-12-17_10_22_04_(17880)_sardine_input_(1).jpeg,Good,Good,
778,2024-12-17_10_22_04_(17880)_sardine_input.jpeg,2024-12-17_10_22_04_(17880)_sardine_input_(2).jpeg,Good,Good,
