,id,type,labels,description,image_url,Filename,Date
80331,88593,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101013748_white prawns_bad.jpeg,20250115101013748_white prawns_bad.jpeg,2025-01-15
80332,88594,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101030898_white prawns_bad.jpeg,20250115101030898_white prawns_bad.jpeg,2025-01-15
80333,88595,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101046891_white prawns_bad.jpeg,20250115101046891_white prawns_bad.jpeg,2025-01-15
80334,88596,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101059707_white prawns_bad.jpeg,20250115101059707_white prawns_bad.jpeg,2025-01-15
80335,88597,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101112883_white prawns_bad.jpeg,20250115101112883_white prawns_bad.jpeg,2025-01-15
80336,88598,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101125116_white prawns_bad.jpeg,20250115101125116_white prawns_bad.jpeg,2025-01-15
80337,88599,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101137549_white prawns_bad.jpeg,20250115101137549_white prawns_bad.jpeg,2025-01-15
80338,88600,white prawns,bad,"Cuts and Damage, Softness",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101153536_white prawns_bad.jpeg,20250115101153536_white prawns_bad.jpeg,2025-01-15
80339,88601,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101206822_white prawns_bad.jpeg,20250115101206822_white prawns_bad.jpeg,2025-01-15
80340,88602,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101219299_white prawns_bad.jpeg,20250115101219299_white prawns_bad.jpeg,2025-01-15
80341,88603,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101231052_white prawns_bad.jpeg,20250115101231052_white prawns_bad.jpeg,2025-01-15
80342,88604,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101244822_white prawns_bad.jpeg,20250115101244822_white prawns_bad.jpeg,2025-01-15
80343,88605,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101256215_white prawns_bad.jpeg,20250115101256215_white prawns_bad.jpeg,2025-01-15
80344,88606,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101328544_white prawns_bad.jpeg,20250115101328544_white prawns_bad.jpeg,2025-01-15
80346,88608,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101414002_white prawns_bad.jpeg,20250115101414002_white prawns_bad.jpeg,2025-01-15
80347,88609,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101428288_white prawns_bad.jpeg,20250115101428288_white prawns_bad.jpeg,2025-01-15
80348,88610,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101608578_white prawns_bad.jpeg,20250115101608578_white prawns_bad.jpeg,2025-01-15
80349,88611,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101624061_white prawns_bad.jpeg,20250115101624061_white prawns_bad.jpeg,2025-01-15
80350,88612,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101637310_white prawns_bad.jpeg,20250115101637310_white prawns_bad.jpeg,2025-01-15
80351,88613,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101746215_white prawns_bad.jpeg,20250115101746215_white prawns_bad.jpeg,2025-01-15
80352,88614,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101753900_white prawns_bad.jpeg,20250115101753900_white prawns_bad.jpeg,2025-01-15
80353,88615,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101821795_white prawns_bad.jpeg,20250115101821795_white prawns_bad.jpeg,2025-01-15
80354,88616,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101842743_white prawns_bad.jpeg,20250115101842743_white prawns_bad.jpeg,2025-01-15
80355,88617,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101910470_white prawns_bad.jpeg,20250115101910470_white prawns_bad.jpeg,2025-01-15
80356,88618,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101924926_white prawns_bad.jpeg,20250115101924926_white prawns_bad.jpeg,2025-01-15
80357,88619,white prawns,bad,"Softness, Size",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115101955971_white prawns_bad.jpeg,20250115101955971_white prawns_bad.jpeg,2025-01-15
80358,88620,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102011738_white prawns_bad.jpeg,20250115102011738_white prawns_bad.jpeg,2025-01-15
80359,88621,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102026891_white prawns_bad.jpeg,20250115102026891_white prawns_bad.jpeg,2025-01-15
80360,88622,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102125754_white prawns_bad.jpeg,20250115102125754_white prawns_bad.jpeg,2025-01-15
80361,88623,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102145217_white prawns_bad.jpeg,20250115102145217_white prawns_bad.jpeg,2025-01-15
80362,88624,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102145584_white prawns_bad.jpeg,20250115102145584_white prawns_bad.jpeg,2025-01-15
80363,88625,white prawns,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102158822_white prawns_bad.jpeg,20250115102158822_white prawns_bad.jpeg,2025-01-15
80364,88626,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102228553_white prawns_bad.jpeg,20250115102228553_white prawns_bad.jpeg,2025-01-15
80365,88627,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102311052_white prawns_bad.jpeg,20250115102311052_white prawns_bad.jpeg,2025-01-15
80366,88628,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102424911_white prawns_bad.jpeg,20250115102424911_white prawns_bad.jpeg,2025-01-15
80367,88629,white prawns,bad,Size,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102441063_white prawns_bad.jpeg,20250115102441063_white prawns_bad.jpeg,2025-01-15
80368,88630,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102514132_white prawns_bad.jpeg,20250115102514132_white prawns_bad.jpeg,2025-01-15
80369,88631,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102538396_white prawns_bad.jpeg,20250115102538396_white prawns_bad.jpeg,2025-01-15
80371,88633,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102653779_white prawns_bad.jpeg,20250115102653779_white prawns_bad.jpeg,2025-01-15
80372,88634,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102705649_white prawns_bad.jpeg,20250115102705649_white prawns_bad.jpeg,2025-01-15
80373,88635,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102725707_white prawns_bad.jpeg,20250115102725707_white prawns_bad.jpeg,2025-01-15
80374,88636,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102737346_white prawns_bad.jpeg,20250115102737346_white prawns_bad.jpeg,2025-01-15
80375,88637,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102759520_white prawns_bad.jpeg,20250115102759520_white prawns_bad.jpeg,2025-01-15
80376,88638,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102814738_white prawns_bad.jpeg,20250115102814738_white prawns_bad.jpeg,2025-01-15
80377,88639,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102827488_white prawns_bad.jpeg,20250115102827488_white prawns_bad.jpeg,2025-01-15
80378,88640,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102840327_white prawns_bad.jpeg,20250115102840327_white prawns_bad.jpeg,2025-01-15
80379,88641,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102853523_white prawns_bad.jpeg,20250115102853523_white prawns_bad.jpeg,2025-01-15
80380,88642,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102906564_white prawns_bad.jpeg,20250115102906564_white prawns_bad.jpeg,2025-01-15
80381,88643,white prawns,bad,"Cuts and Damage, Softness",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102920675_white prawns_bad.jpeg,20250115102920675_white prawns_bad.jpeg,2025-01-15
80382,88644,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102940536_white prawns_bad.jpeg,20250115102940536_white prawns_bad.jpeg,2025-01-15
80383,88645,white prawns,bad,"Softness, Size",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115102954570_white prawns_bad.jpeg,20250115102954570_white prawns_bad.jpeg,2025-01-15
80384,88646,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103008012_white prawns_bad.jpeg,20250115103008012_white prawns_bad.jpeg,2025-01-15
80385,88647,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103044450_white prawns_bad.jpeg,20250115103044450_white prawns_bad.jpeg,2025-01-15
80393,88655,white prawns,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103541806_white prawns_bad.jpeg,20250115103541806_white prawns_bad.jpeg,2025-01-15
80394,88656,white prawns,bad,Cuts and Damage,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103600088_white prawns_bad.jpeg,20250115103600088_white prawns_bad.jpeg,2025-01-15
80395,88657,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103649004_white prawns_bad.jpeg,20250115103649004_white prawns_bad.jpeg,2025-01-15
80396,88658,white prawns,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103728477_white prawns_bad.jpeg,20250115103728477_white prawns_bad.jpeg,2025-01-15
80397,88659,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103805789_white prawns_bad.jpeg,20250115103805789_white prawns_bad.jpeg,2025-01-15
80398,88660,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103841476_white prawns_bad.jpeg,20250115103841476_white prawns_bad.jpeg,2025-01-15
80399,88661,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103906468_white prawns_bad.jpeg,20250115103906468_white prawns_bad.jpeg,2025-01-15
80400,88662,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103930023_white prawns_bad.jpeg,20250115103930023_white prawns_bad.jpeg,2025-01-15
80401,88663,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115103957936_white prawns_bad.jpeg,20250115103957936_white prawns_bad.jpeg,2025-01-15
80402,88664,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115104023584_white prawns_bad.jpeg,20250115104023584_white prawns_bad.jpeg,2025-01-15
80403,88665,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115104042229_white prawns_bad.jpeg,20250115104042229_white prawns_bad.jpeg,2025-01-15
80404,88666,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115104101169_white prawns_bad.jpeg,20250115104101169_white prawns_bad.jpeg,2025-01-15
80405,88667,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115104113355_white prawns_bad.jpeg,20250115104113355_white prawns_bad.jpeg,2025-01-15
80406,88668,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250115104131052_white prawns_bad.jpeg,20250115104131052_white prawns_bad.jpeg,2025-01-15
80597,88859,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250118103343679_white prawns_bad.jpeg,20250118103343679_white prawns_bad.jpeg,2025-01-18
80598,88860,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250118103405339_white prawns_bad.jpeg,20250118103405339_white prawns_bad.jpeg,2025-01-18
81008,89270,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103636947_sardine_bad.jpeg,20250121103636947_sardine_bad.jpeg,2025-01-21
81009,89271,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103654429_sardine_bad.jpeg,20250121103654429_sardine_bad.jpeg,2025-01-21
81010,89272,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103706465_sardine_bad.jpeg,20250121103706465_sardine_bad.jpeg,2025-01-21
81011,89273,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103721716_sardine_bad.jpeg,20250121103721716_sardine_bad.jpeg,2025-01-21
81012,89274,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103740577_sardine_bad.jpeg,20250121103740577_sardine_bad.jpeg,2025-01-21
81013,89275,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103756424_sardine_bad.jpeg,20250121103756424_sardine_bad.jpeg,2025-01-21
81014,89276,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103816234_sardine_bad.jpeg,20250121103816234_sardine_bad.jpeg,2025-01-21
81015,89277,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103830315_sardine_bad.jpeg,20250121103830315_sardine_bad.jpeg,2025-01-21
81016,89278,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103849907_sardine_bad.jpeg,20250121103849907_sardine_bad.jpeg,2025-01-21
81017,89279,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103901187_sardine_bad.jpeg,20250121103901187_sardine_bad.jpeg,2025-01-21
81018,89280,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103912300_sardine_bad.jpeg,20250121103912300_sardine_bad.jpeg,2025-01-21
81019,89281,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103924314_sardine_bad.jpeg,20250121103924314_sardine_bad.jpeg,2025-01-21
81020,89282,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103938334_sardine_bad.jpeg,20250121103938334_sardine_bad.jpeg,2025-01-21
81021,89283,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121103959288_sardine_bad.jpeg,20250121103959288_sardine_bad.jpeg,2025-01-21
81022,89284,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121104007647_sardine_bad.jpeg,20250121104007647_sardine_bad.jpeg,2025-01-21
81023,89285,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121104026144_sardine_bad.jpeg,20250121104026144_sardine_bad.jpeg,2025-01-21
81024,89286,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121104042030_sardine_bad.jpeg,20250121104042030_sardine_bad.jpeg,2025-01-21
81025,89287,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121104104528_sardine_bad.jpeg,20250121104104528_sardine_bad.jpeg,2025-01-21
81026,89288,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121104124343_sardine_bad.jpeg,20250121104124343_sardine_bad.jpeg,2025-01-21
81027,89289,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121104155263_sardine_bad.jpeg,20250121104155263_sardine_bad.jpeg,2025-01-21
81028,89290,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121104232428_sardine_bad.jpeg,20250121104232428_sardine_bad.jpeg,2025-01-21
81089,89351,sardine,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110249951_sardine_bad.jpeg,20250121110249951_sardine_bad.jpeg,2025-01-21
81090,89352,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110300102_sardine_bad.jpeg,20250121110300102_sardine_bad.jpeg,2025-01-21
81091,89353,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110327350_sardine_bad.jpeg,20250121110327350_sardine_bad.jpeg,2025-01-21
81092,89354,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110335406_sardine_bad.jpeg,20250121110335406_sardine_bad.jpeg,2025-01-21
81093,89355,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110352588_sardine_bad.jpeg,20250121110352588_sardine_bad.jpeg,2025-01-21
81094,89356,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110431351_sardine_bad.jpeg,20250121110431351_sardine_bad.jpeg,2025-01-21
81095,89357,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110457633_sardine_bad.jpeg,20250121110457633_sardine_bad.jpeg,2025-01-21
81096,89358,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110515671_sardine_bad.jpeg,20250121110515671_sardine_bad.jpeg,2025-01-21
81097,89359,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110538276_sardine_bad.jpeg,20250121110538276_sardine_bad.jpeg,2025-01-21
81098,89360,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250121110605939_sardine_bad.jpeg,20250121110605939_sardine_bad.jpeg,2025-01-21
81206,89468,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103059718_sardine_bad.jpeg,20250123103059718_sardine_bad.jpeg,2025-01-23
81208,89470,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103140243_sardine_bad.jpeg,20250123103140243_sardine_bad.jpeg,2025-01-23
81209,89471,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103205717_sardine_bad.jpeg,20250123103205717_sardine_bad.jpeg,2025-01-23
81227,89489,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103619590_sardine_bad.jpeg,20250123103619590_sardine_bad.jpeg,2025-01-23
81228,89490,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103636699_sardine_bad.jpeg,20250123103636699_sardine_bad.jpeg,2025-01-23
81229,89491,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103649390_sardine_bad.jpeg,20250123103649390_sardine_bad.jpeg,2025-01-23
81230,89492,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103701407_sardine_bad.jpeg,20250123103701407_sardine_bad.jpeg,2025-01-23
81231,89493,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123103727100_sardine_bad.jpeg,20250123103727100_sardine_bad.jpeg,2025-01-23
81249,89511,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104242549_sardine_bad.jpeg,20250123104242549_sardine_bad.jpeg,2025-01-23
81250,89512,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104301575_sardine_bad.jpeg,20250123104301575_sardine_bad.jpeg,2025-01-23
81251,89513,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104319278_sardine_bad.jpeg,20250123104319278_sardine_bad.jpeg,2025-01-23
81252,89514,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104330849_sardine_bad.jpeg,20250123104330849_sardine_bad.jpeg,2025-01-23
81253,89515,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104341302_sardine_bad.jpeg,20250123104341302_sardine_bad.jpeg,2025-01-23
81254,89516,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104403529_sardine_bad.jpeg,20250123104403529_sardine_bad.jpeg,2025-01-23
81255,89517,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104414621_sardine_bad.jpeg,20250123104414621_sardine_bad.jpeg,2025-01-23
81256,89518,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104428205_sardine_bad.jpeg,20250123104428205_sardine_bad.jpeg,2025-01-23
81257,89519,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104513360_sardine_bad.jpeg,20250123104513360_sardine_bad.jpeg,2025-01-23
81259,89521,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104639916_sardine_bad.jpeg,20250123104639916_sardine_bad.jpeg,2025-01-23
81260,89522,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104653775_sardine_bad.jpeg,20250123104653775_sardine_bad.jpeg,2025-01-23
81261,89523,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104709221_sardine_bad.jpeg,20250123104709221_sardine_bad.jpeg,2025-01-23
81262,89524,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104731509_sardine_bad.jpeg,20250123104731509_sardine_bad.jpeg,2025-01-23
81263,89525,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104749150_sardine_bad.jpeg,20250123104749150_sardine_bad.jpeg,2025-01-23
81264,89526,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104803480_sardine_bad.jpeg,20250123104803480_sardine_bad.jpeg,2025-01-23
81265,89527,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104817767_sardine_bad.jpeg,20250123104817767_sardine_bad.jpeg,2025-01-23
81266,89528,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104833693_sardine_bad.jpeg,20250123104833693_sardine_bad.jpeg,2025-01-23
81267,89529,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104859386_sardine_bad.jpeg,20250123104859386_sardine_bad.jpeg,2025-01-23
81268,89530,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104907889_sardine_bad.jpeg,20250123104907889_sardine_bad.jpeg,2025-01-23
81269,89531,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104918864_sardine_bad.jpeg,20250123104918864_sardine_bad.jpeg,2025-01-23
81270,89532,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104940036_sardine_bad.jpeg,20250123104940036_sardine_bad.jpeg,2025-01-23
81271,89533,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123104951350_sardine_bad.jpeg,20250123104951350_sardine_bad.jpeg,2025-01-23
81272,89534,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105003292_sardine_bad.jpeg,20250123105003292_sardine_bad.jpeg,2025-01-23
81273,89535,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105040203_sardine_bad.jpeg,20250123105040203_sardine_bad.jpeg,2025-01-23
81274,89536,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105251193_sardine_bad.jpeg,20250123105251193_sardine_bad.jpeg,2025-01-23
81275,89537,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105304924_sardine_bad.jpeg,20250123105304924_sardine_bad.jpeg,2025-01-23
81276,89538,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105328507_sardine_bad.jpeg,20250123105328507_sardine_bad.jpeg,2025-01-23
81277,89539,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105342118_sardine_bad.jpeg,20250123105342118_sardine_bad.jpeg,2025-01-23
